State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"Indiana","2024-12-07","1 Year","3.269646366013344","2.916848610484092","3.8888619346280366","Moderate",
"Indiana","2023-08-26","All Results","4.961625155315282","5.159643037805808","4.415237885943333","High",
"Indiana","2024-06-22","All Results","1.7521081833234653","3.1628683194844744","2.5628633705024226","Low",
"Indiana","2024-11-30","6 Months","1.805613725560122","1.8372186888073379","2.6001116074616064","Low",
"Indiana","2022-11-05","All Results","3.6779768381165727","4.240038352656327","6.025866544276321","Moderate",
"Indiana","2024-06-08","1 Year","1.6840089065430426","2.361824547334435","1.918013257402475","Low",
"Indiana","2024-05-11","All Results","1.33794075454547","1.510719808084733","1.5555741425218486","Minimal",
"Indiana","2024-12-14","1 Year","6.18473489744491","3.666113845471788","5.359528219954847","High",
"Indiana","2023-07-15","All Results","1.3581554471504642","1.9838512281338008","1.5933724376747684","Minimal",
"Indiana","2024-11-02","1 Year","1.9368575757752176","2.0401554346884945","2.2917706837722776","Low",
"Indiana","2022-05-14","All Results","5.624806543868184","6.259474273934064","6.94237449009327","High","Limited Coverage"
"Indiana","2024-08-24","1 Year","12.105012338290813","9.03647682487632","8.839142422687004","Very High",
"Indiana","2024-12-14","6 Months","6.18473489744491","3.666113845471788","5.359528219954847","High",
"Indiana","2025-02-01","1 Year","5.662982823333752","5.058060576157295","6.335680869751156","High",
"Indiana","2022-12-10","All Results","7.5780937559440655","8.843124778350285","10.30124427997189","High",
"Indiana","2025-01-25","All Results","4.866124273690776","4.679867517612251","6.448275576439449","High",
"Indiana","2023-03-11","All Results","4.241395933095378","4.643610245716043","6.443957428950537","Moderate",
"Indiana","2022-06-25","All Results","5.897464241289083","7.706354349678279","7.706354349678279","High",
"Indiana","2023-12-23","All Results","15.88763624017167","12.552074859585112","16.010234583632553","Very High",
"Indiana","2024-08-10","1 Year","9.268913608188136","8.746252428236417","7.021495541007122","Very High",
"Indiana","2024-02-24","All Results","5.543752265865663","6.577296638514399","7.713953122370731","High",
"Indiana","2024-03-09","All Results","3.511973210643339","4.247710380440933","5.213577023468323","Moderate",
"Indiana","2024-08-03","All Results","7.059357267809549","8.976748082924791","7.56312796332354","High",
"Indiana","2024-07-13","All Results","4.265218120271593","5.921165641568509","5.240923679627269","Moderate",
"Indiana","2023-05-06","All Results","1.3796328933098039","2.1710076646559795","2.410349143623643","Minimal",
"Indiana","2024-01-20","All Results","7.545097815970865","8.946023294459843","8.84280416755224","High",
"Indiana","2023-01-07","All Results","4.62085192001309","8.591561255845765","7.701291713553921","High",
"Indiana","2024-08-31","6 Months","14.713856889210367","8.816965861180925","9.588584550769129","Very High",
"Indiana","2023-11-18","All Results","7.283044514031707","5.864656490164559","7.630749667871991","High",
"Indiana","2024-11-02","6 Months","1.9368575757752176","2.0401554346884945","2.2917706837722776","Low",
"Indiana","2022-08-20","All Results","8.437036669049402","7.111713652158664","9.555906449235753","Very High",
"Indiana","2022-05-21","All Results","3.0432994120600974","7.145987457913224","7.484609323333299","Moderate","Limited Coverage"
"Indiana","2024-03-02","1 Year","5.344926016452936","5.264665333110381","7.025777854763187","High",
"Indiana","2024-11-30","1 Year","1.805613725560122","1.8372186888073379","2.6001116074616064","Low",
"Indiana","2023-01-21","All Results","4.602781295220266","5.994234656645629","5.754763013809615","High",
"Indiana","2023-06-10","All Results","0.810573478711822","1.2089405122819448","1.151596826906691","Minimal",
"Indiana","2023-11-04","All Results","5.849295978988993","4.813581043592999","5.2124470365587205","High",
"Indiana","2024-08-17","All Results","9.262745361625678","8.83101206438726","7.801669167999105","Very High",
"Indiana","2023-06-17","All Results","0.844522874348318","1.228137896215914","1.2942660950744374","Minimal",
"Indiana","2022-12-17","All Results","9.52996795666313","9.496322111671303","11.864596631281193","Very High",
"Indiana","2024-03-16","All Results","3.300848253991531","3.161934252414194","3.5790184820596105","Moderate",
"Indiana","2024-09-21","All Results","4.872679716933256","5.645855066501125","6.2850216085345325","High",
"Indiana","2024-11-30","All Results","1.805613725560122","1.8372186888073379","2.6001116074616064","Low",
"Indiana","2024-12-28","All Results","8.60833263828526","4.982745041439521","7.345154403826222","Very High",
"Indiana","2024-12-21","1 Year","5.9465070116470535","4.221814322437602","6.676818404775907","High",
"Indiana","2023-08-12","All Results","2.7773402840215855","4.357179006965493","3.182100654059189","Low",
"Indiana","2024-10-26","1 Year","1.633774498244321","2.1401421893228463","2.257653992656923","Low",
"Indiana","2023-12-16","All Results","13.771201221391882","10.372413559842052","14.51292055325283","Very High",
"Indiana","2024-04-06","All Results","2.09357648112215","2.243935085835756","2.498500398893684","Low",
"Indiana","2024-04-13","1 Year","1.7342673622161477","1.93454885553599","2.38410813050078","Low",
"Indiana","2024-10-12","1 Year","2.18915502422193","2.4636968932143013","2.2664657296407564","Low",
"Indiana","2025-01-25","45 Days","4.866124273690776","4.679867517612251","6.448275576439449","High",
"Indiana","2024-07-06","All Results","2.817547221042237","4.666170555971948","3.6147855344621416","Low",
"Indiana","2024-03-09","1 Year","3.511973210643339","4.247710380440933","5.213577023468323","Moderate",
"Indiana","2022-07-02","All Results","7.799375437641949","8.298765498970964","8.12650277914981","High",
"Indiana","2025-01-25","6 Months","4.866124273690776","4.679867517612251","6.448275576439449","High",
"Indiana","2024-06-22","1 Year","1.7521081833234653","3.1628683194844744","2.5628633705024226","Low",
"Indiana","2023-05-27","All Results","1.0920822323217836","1.5726990152402607","1.8511887716694295","Minimal",
"Indiana","2024-09-07","1 Year","7.016712841835052","8.221262150443065","8.858049699792108","High",
"Indiana","2022-11-19","All Results","3.513383804623519","4.963330245709772","6.018268586637922","Moderate",
"Indiana","2024-04-20","All Results","1.6710795745231728","1.6357748189087942","1.9432176896931934","Low",
"Indiana","2024-07-06","1 Year","2.817547221042237","4.666170555971948","3.6147855344621416","Low",
"Indiana","2024-07-20","All Results","3.7381496032296853","6.792680371326752","5.623130501192833","Moderate",
"Indiana","2023-01-28","All Results","3.510690203257665","6.193220651010433","6.3592075907245125","Moderate",
"Indiana","2023-10-14","All Results","2.315830755782337","4.029179602980146","3.6760116441418376","Low",
"Indiana","2024-08-31","All Results","14.713856889210367","8.816965861180925","9.588584550769129","Very High",
"Indiana","2025-01-18","All Results","4.922705070052711","4.481105112692985","6.267678110964867","High",
"Indiana","2022-10-15","All Results","1.8975900955403597","3.620275911904981","4.3743710250901815","Low",
"Indiana","2022-07-16","All Results","8.204434170661376","9.637806769280509","9.895579851893686","Very High",
"Indiana","2024-06-29","1 Year","2.792123306981331","4.055195790515655","3.200973677731505","Low",
"Indiana","2024-08-31","1 Year","14.713856889210367","8.816965861180925","9.588584550769129","Very High",
"Indiana","2022-06-18","All Results","6.110584349700786","7.234257611466487","7.477266585730421","High","Limited Coverage"
"Indiana","2024-10-12","6 Months","2.18915502422193","2.4636968932143013","2.2664657296407564","Low",
"Indiana","2023-10-28","All Results","3.3787954293264","4.381076314711885","4.786035156669431","Moderate",
"Indiana","2025-01-18","6 Months","4.922705070052711","4.481105112692985","6.267678110964867","High",
"Indiana","2024-12-28","1 Year","8.60833263828526","4.982745041439521","7.345154403826222","Very High",
"Indiana","2025-02-01","All Results","5.662982823333752","5.058060576157295","6.335680869751156","High",
"Indiana","2022-08-06","All Results","11.155331832649019","8.500932211141059","11.04995769753182","Very High",
"Indiana","2023-10-07","All Results","2.039588860831884","4.712052021681625","4.471506773507875","Low",
"Indiana","2022-05-28","All Results","9.952222295464008","7.97935120408485","8.345847275588842","Very High","Limited Coverage"
"Indiana","2024-10-19","1 Year","1.9207718609715505","2.1281403072229943","1.9880500456383028","Low",
"Indiana","2022-08-27","All Results","6.877835838062087","6.881139063738681","8.712720307567176","High",
"Indiana","2024-05-04","All Results","1.9351068864485657","1.468553871817065","1.5330685458964366","Low",
"Indiana","2023-11-25","All Results","8.430248444219416","6.489104221035529","9.199011263587785","Very High",
"Indiana","2024-06-01","1 Year","1.7287782341721312","2.0607559189605826","1.8240479959623737","Low",
"Indiana","2024-03-16","1 Year","3.300848253991531","3.161934252414194","3.5790184820596105","Moderate",
"Indiana","2024-11-23","6 Months","1.9611514993391355","1.9551341892926186","2.396122602965367","Low",
"Indiana","2024-04-20","1 Year","1.6710795745231728","1.6357748189087942","1.9432176896931934","Low",
"Indiana","2022-06-04","All Results","4.813512714482664","7.818011507808654","7.751127617691383","High","Limited Coverage"
"Indiana","2024-10-05","1 Year","2.3345143842762583","2.93891041556414","2.741825832088651","Low",
"Indiana","2023-04-29","All Results","1.1628397289755292","2.0045458506877614","2.3957527969307706","Minimal",
"Indiana","2022-07-30","All Results","8.694761373298903","9.39840642035527","11.482237538212058","Very High",
"Indiana","2024-09-28","All Results","3.482975506193495","4.218529742997779","4.548636084812767","Moderate",
"Indiana","2022-05-07","All Results","7.214393111084403","5.225011167151683","5.824242808320211","High","Limited Coverage"
"Indiana","2022-09-24","All Results","2.697224123080182","5.01202614576741","4.966132818393831","Low",
"Indiana","2024-10-05","6 Months","2.3345143842762583","2.93891041556414","2.741825832088651","Low",
"Indiana","2024-09-07","6 Months","7.016712841835052","8.221262150443065","8.858049699792108","High",
"Indiana","2024-12-21","All Results","5.9465070116470535","4.221814322437602","6.676818404775907","High",
"Indiana","2024-03-23","All Results","1.6130781960324605","2.687965635410494","2.841459173893176","Low",
"Indiana","2025-02-01","6 Months","5.662982823333752","5.058060576157295","6.335680869751156","High",
"Indiana","2024-10-12","All Results","2.18915502422193","2.4636968932143013","2.2664657296407564","Low",
"Indiana","2024-08-17","6 Months","9.262745361625678","8.83101206438726","7.801669167999105","Very High",
"Indiana","2024-08-10","All Results","9.268913608188136","8.746252428236417","7.021495541007122","Very High",
"Indiana","2024-09-21","1 Year","4.872679716933256","5.645855066501125","6.2850216085345325","High",
"Indiana","2023-12-02","All Results","12.99014661246851","8.088400379376056","13.101941907804488","Very High",
"Indiana","2024-11-23","1 Year","1.9611514993391355","1.9551341892926186","2.396122602965367","Low",
"Indiana","2023-12-30","All Results","18.01065422394543","14.37917747960822","17.511035916212467","Very High",
"Indiana","2024-06-15","1 Year","1.8166042434949088","2.5528483575844128","2.2854894221644937","Low",
"Indiana","2024-12-21","6 Months","5.9465070116470535","4.221814322437602","6.676818404775907","High",
"Indiana","2024-05-25","1 Year","1.446440198740968","1.8257071288107942","1.6238136993589107","Minimal",
"Indiana","2022-06-11","All Results","3.2691382155440634","7.2517015864881476","7.400753764731567","Moderate","Limited Coverage"
"Indiana","2024-02-03","All Results","6.671748296999905","7.245675955826005","6.794279681975725","High",
"Indiana","2023-05-13","All Results","1.3506143733661178","2.0204611027571318","2.425544359098034","Minimal",
"Indiana","2025-02-01","45 Days","5.662982823333752","5.058060576157295","6.335680869751156","High",
"Indiana","2024-12-28","6 Months","8.60833263828526","4.982745041439521","7.345154403826222","Very High",
"Indiana","2022-09-17","All Results","3.285057946659449","5.381591031910529","6.3322458223110525","Moderate",
"Indiana","2024-11-09","All Results","1.820240338977574","1.824677881843236","2.1565512244309435","Low",
"Indiana","2023-01-14","All Results","3.678074443408679","6.261466631713653","5.870340462346168","Moderate",
"Indiana","2023-02-04","All Results","6.218691017554963","6.465032818266909","6.088989482002665","High",
"Indiana","2025-01-11","1 Year","6.910321729984174","5.343608299518811","7.5970938048701235","High",
"Indiana","2024-03-30","1 Year","2.0901491559961514","2.534777416871998","2.893698714314052","Low",
"Indiana","2023-04-22","All Results","1.7578028897991425","2.2658163520903387","3.325605688117292","Low",
"Indiana","2024-10-19","6 Months","1.9207718609715505","2.1281403072229943","1.9880500456383028","Low",
"Indiana","2025-01-25","1 Year","4.866124273690776","4.679867517612251","6.448275576439449","High",
"Indiana","2023-08-19","All Results","3.9376686567971646","4.579593932660521","4.0459058254838585","Moderate",
"Indiana","2024-04-13","All Results","1.7342673622161477","1.93454885553599","2.38410813050078","Low",
"Indiana","2023-04-08","All Results","2.5208675448090756","3.066411663660286","4.345733077955211","Low",
"Indiana","2024-12-07","All Results","3.269646366013344","2.916848610484092","3.8888619346280366","Moderate",
"Indiana","2025-01-18","45 Days","4.922705070052711","4.481105112692985","6.267678110964867","High",
"Indiana","2022-12-31","All Results","6.30094152359151","11.244714995051908","11.819240761831516","High",
"Indiana","2023-08-05","All Results","3.459735638123788","3.370144982658786","2.578704409025665","Moderate",
"Indiana","2023-05-20","All Results","1.110660853525877","1.7448106975584265","2.029372929619119","Minimal",
"Indiana","2025-01-04","45 Days","10.019833136830375","5.617555494448327","9.169935514167502","Very High",
"Indiana","2024-04-06","1 Year","2.09357648112215","2.243935085835756","2.498500398893684","Low",
"Indiana","2024-02-10","1 Year","7.7233247504291835","7.40245879942264","7.829851534739716","High",
"Indiana","2024-11-16","1 Year","1.928182624213858","1.779340257555934","2.3027990514430696","Low",
"Indiana","2022-11-26","All Results","4.644640020478827","5.548933115123526","7.834970318987543","High",
"Indiana","2024-05-11","1 Year","1.33794075454547","1.510719808084733","1.5555741425218486","Minimal",
"Indiana","2024-10-19","All Results","1.9207718609715505","2.1281403072229943","1.9880500456383028","Low",
"Indiana","2022-10-22","All Results","2.703506826445688","3.62324574388336","4.893145654959769","Low",
"Indiana","2024-08-03","1 Year","7.059357267809549","8.976748082924791","7.56312796332354","High",
"Indiana","2023-06-03","All Results","0.8616245561159243","1.3795253218994188","1.4376801271534836","Minimal",
"Indiana","2024-11-23","All Results","1.9611514993391355","1.9551341892926186","2.396122602965367","Low",
"Indiana","2023-02-18","All Results","5.8827133233761115","6.746450762069977","7.550409684848219","High",
"Indiana","2024-12-28","45 Days","8.60833263828526","4.982745041439521","7.345154403826222","Very High",
"Indiana","2025-01-04","1 Year","10.019833136830375","5.617555494448327","9.169935514167502","Very High",
"Indiana","2024-02-17","All Results","6.688188290820169","7.2132062751277095","8.37717172060852","High",
"Indiana","2024-09-14","1 Year","7.6400148741811895","7.308939266079158","8.334276687431196","High",
"Indiana","2025-01-11","6 Months","6.910321729984174","5.343608299518811","7.5970938048701235","High",
"Indiana","2023-11-11","All Results","5.214849254067803","5.27607403498225","6.485906878664647","High",
"Indiana","2024-05-25","All Results","1.446440198740968","1.8257071288107942","1.6238136993589107","Minimal",
"Indiana","2024-07-27","All Results","5.439843120401646","7.302760598236511","6.3309418283162815","High",
"Indiana","2024-01-06","All Results","13.409876159420623","13.77375731364047","14.866621203533908","Very High",
"Indiana","2023-10-21","All Results","3.040760833026716","4.297563137221412","3.940314748229407","Moderate",
"Indiana","2024-09-07","All Results","7.016712841835052","8.221262150443065","8.858049699792108","High",
"Indiana","2023-07-01","All Results","1.267902387441318","1.4476713074311185","1.2523947979821628","Minimal",
"Indiana","2023-07-29","All Results","1.7502081436012888","2.8533432956101477","1.9658030267737119","Low",
"Indiana","2022-11-12","All Results","2.047031762070976","4.395619968455888","5.598328404075238","Low",
"Indiana","2024-08-24","All Results","12.105012338290813","9.03647682487632","8.839142422687004","Very High",
"Indiana","2024-06-01","All Results","1.7287782341721312","2.0607559189605826","1.8240479959623737","Low",
"Indiana","2025-01-04","All Results","10.019833136830375","5.617555494448327","9.169935514167502","Very High",
"Indiana","2024-05-18","All Results","1.1882037536573218","1.673761570618223","1.5341367479248809","Minimal",
"Indiana","2023-02-11","All Results","7.249709210368076","6.562451995564604","6.720878275888463","High",
"Indiana","2023-06-24","All Results","1.1017356877341689","1.2842088756359444","1.1415510686346588","Minimal",
"Indiana","2024-03-02","All Results","5.344926016452936","5.264665333110381","7.025777854763187","High",
"Indiana","2024-05-18","1 Year","1.1882037536573218","1.673761570618223","1.5341367479248809","Minimal",
"Indiana","2024-04-27","All Results","1.361951147841716","1.4724164656062777","1.668518629862326","Minimal",
"Indiana","2025-01-11","All Results","6.910321729984174","5.343608299518811","7.5970938048701235","High",
"Indiana","2022-12-03","All Results","6.257633201012182","9.17217747419739","10.748699645864074","High",
"Indiana","2024-11-09","6 Months","1.820240338977574","1.824677881843236","2.1565512244309435","Low",
"Indiana","2023-09-23","All Results","3.8335497752827403","5.650759093150606","5.631007849427663","Moderate",
"Iowa","2024-06-08","All Results","1.4434952314778995","2.361824547334435","1.918013257402475","Minimal",
"Iowa","2024-07-27","1 Year","6.031395113816861","7.302760598236511","6.3309418283162815","High",
"Iowa","2024-10-26","All Results","1.5713645670418928","2.1401421893228463","2.257653992656923","Low",
"Iowa","2024-09-14","All Results","8.215631330629138","7.308939266079158","8.334276687431196","Very High",
"Iowa","2022-12-24","All Results","6.969859031080589","9.852500735032095","10.914777270789845","High",
"Iowa","2024-01-13","All Results","13.39327114651957","10.841884922548005","13.006535220003704","Very High",
"Iowa","2023-09-30","All Results","4.531827461110443","5.415711322071449","5.244928174854363","High","Limited Coverage"
"Iowa","2023-03-25","All Results","4.590455749072186","4.6867272235061685","5.7176677892009025","High",
"Iowa","2024-06-29","All Results","2.8475169001866734","4.055195790515655","3.200973677731505","Low",
"Iowa","2024-07-20","1 Year","3.9294653476379207","6.792680371326752","5.623130501192833","Moderate",
"Iowa","2024-12-21","45 Days","7.532511395723669","4.221814322437602","6.676818404775907","High",
"Iowa","2023-02-25","All Results","6.938558972093814","6.241759734004482","7.0786696917454535","High",
"Iowa","2024-11-02","All Results","2.081426086066834","2.0401554346884945","2.2917706837722776","Low",
"Iowa","2024-02-17","1 Year","8.94043635897245","7.2132062751277095","8.37717172060852","Very High",
"Iowa","2025-01-11","45 Days","13.164661523971262","5.343608299518811","7.5970938048701235","Very High",
"Iowa","2024-09-28","6 Months","5.630341531943703","4.218529742997779","4.548636084812767","High",
"Iowa","2023-09-02","All Results","8.033681808172286","5.958325980204266","5.409186464240607","Very High",
"Iowa","2023-07-22","All Results","2.0834518370888526","2.283038262323507","1.7023679631749005","Low",
"Iowa","2024-12-14","All Results","5.788836915852989","3.666113845471788","5.359528219954847","High",
"Iowa","2024-11-16","All Results","1.8689240131629208","1.779340257555934","2.3027990514430696","Low",
"Iowa","2024-03-30","All Results","2.5715620452332795","2.534777416871998","2.893698714314052","Low",
"Iowa","2025-01-04","6 Months","11.482914699935424","5.617555494448327","9.169935514167502","Very High",
"Iowa","2024-09-21","6 Months","8.073194934500224","5.645855066501125","6.2850216085345325","Very High",
"Iowa","2024-08-17","1 Year","12.996583735391242","8.83101206438726","7.801669167999105","Very High",
"Iowa","2022-10-01","All Results","1.2151007982260345","3.962565401955586","4.23998839927635","Minimal",
"Iowa","2023-09-09","All Results","11.707345464445499","6.615080015580895","6.880831593691994","Very High",
"Iowa","2024-09-28","1 Year","5.630341531943703","4.218529742997779","4.548636084812767","High",
"Iowa","2022-07-23","All Results","5.445370451884578","10.443564174924507","10.835790900306637","High",
"Iowa","2022-10-08","All Results","1.718680322054491","3.7220181964983223","4.647848045083864","Low",
"Iowa","2023-09-16","All Results","9.37442083370047","5.89288017107504","6.177850053163686","Very High",
"Iowa","2022-07-09","All Results","5.699105834030409","10.00628339449086","11.00783025400866","High","Limited Coverage"
"Iowa","2022-08-13","All Results","6.683968299040558","7.568210742819682","10.521337953641742","High",
"Iowa","2022-10-29","All Results","1.44998774798221","4.231976743237219","5.624348084916448","Minimal",
"Iowa","2023-03-18","All Results","5.2707783931377445","5.036562764949098","6.287580825602306","High",
"Iowa","2023-03-04","All Results","5.688519320100868","5.44494426581891","6.528556054103994","High",
"Iowa","2024-11-09","1 Year","1.7361241419685252","1.824677881843236","2.1565512244309435","Low",
"Iowa","2024-02-10","All Results","9.098451027919806","7.40245879942264","7.829851534739716","Very High",
"Iowa","2023-04-01","All Results","2.861445077048032","3.7148242510261325","4.445233920894449","Low",
"Iowa","2024-11-16","6 Months","1.8689240131629208","1.779340257555934","2.3027990514430696","Low",
"Iowa","2024-10-26","6 Months","1.5713645670418928","2.1401421893228463","2.257653992656923","Low",
"Iowa","2023-04-15","All Results","3.29256197627853","3.0089695358688395","3.6303935631416717","Moderate",
"Iowa","2024-05-04","1 Year","2.368028881609513","1.468553871817065","1.5330685458964366","Low",
"Iowa","2024-10-05","All Results","2.9773428006606424","2.93891041556414","2.741825832088651","Low",
"Iowa","2025-01-18","1 Year","10.226624780996406","4.481105112692985","6.267678110964867","Very High",
"Iowa","2024-04-27","1 Year","1.9210276708240948","1.4724164656062777","1.668518629862326","Low",
"Iowa","2024-02-03","1 Year","8.58574433244506","7.245675955826005","6.794279681975725","Very High",
"Iowa","2024-09-14","6 Months","8.215631330629138","7.308939266079158","8.334276687431196","Very High",
"Iowa","2024-08-24","6 Months","12.057277162946834","9.03647682487632","8.839142422687004","Very High",
"Iowa","2023-12-09","All Results","16.866303736511973","9.012037040139173","13.060690777024655","Very High",
"Iowa","2024-03-23","1 Year","3.9263507742971995","2.687965635410494","2.841459173893176","Moderate",
"Iowa","2022-09-10","All Results","4.354144237656419","5.844945066110785","7.032504783019613","Moderate",
"Iowa","2022-09-03","All Results","5.18892390325311","6.076573064919351","7.023137075940882","High",
"Iowa","2024-06-15","All Results","2.0530251090174154","2.5528483575844128","2.2854894221644937","Low",
"Iowa","2024-12-07","6 Months","3.603359213750227","2.916848610484092","3.8888619346280366","Moderate",
"Iowa","2024-08-10","6 Months","9.497315733709023","8.746252428236417","7.021495541007122","Very High",
"Iowa","2024-02-24","1 Year","5.856828467980781","6.577296638514399","7.713953122370731","High",
"Iowa","2024-07-13","1 Year","5.508658187736138","5.921165641568509","5.240923679627269","High",
"Iowa","2024-01-27","All Results","9.225113415047145","8.764574777486846","8.322030348081196","Very High",
"Iowa","2023-07-08","All Results","2.530607188000353","1.7732111410471565","1.4948712083698459","Low",
"Iowa","2024-12-07","1 Year","3.603359213750227","2.916848610484092","3.8888619346280366","Moderate",
"Iowa","2023-08-26","All Results","5.75904215974975","5.159643037805808","4.415237885943333","High",
"Iowa","2024-06-22","All Results","1.977588739053627","3.1628683194844744","2.5628633705024226","Low",
"Iowa","2024-11-30","6 Months","1.9643371607558626","1.8372186888073379","2.6001116074616064","Low",
"Iowa","2022-11-05","All Results","2.6905819866424596","4.240038352656327","6.025866544276321","Low",
"Iowa","2024-06-08","1 Year","1.4434952314778995","2.361824547334435","1.918013257402475","Minimal",
"Iowa","2024-05-11","All Results","1.0557746366841174","1.510719808084733","1.5555741425218486","Minimal",
"Iowa","2024-12-14","1 Year","5.788836915852989","3.666113845471788","5.359528219954847","High",
"Iowa","2023-07-15","All Results","2.1306010638279003","1.9838512281338008","1.5933724376747684","Low",
"Iowa","2024-11-02","1 Year","2.081426086066834","2.0401554346884945","2.2917706837722776","Low",
"Iowa","2022-05-14","All Results","3.7588185461134707","6.259474273934064","6.94237449009327","Moderate","Limited Coverage"
"Iowa","2024-08-24","1 Year","12.057277162946834","9.03647682487632","8.839142422687004","Very High",
"Iowa","2024-12-14","6 Months","5.788836915852989","3.666113845471788","5.359528219954847","High",
"Iowa","2025-02-01","1 Year","6.521937016572654","5.058060576157295","6.335680869751156","High",
"Iowa","2022-12-10","All Results","3.3350986334808272","8.843124778350285","10.30124427997189","Moderate",
"Iowa","2025-01-25","All Results","8.083039602541865","4.679867517612251","6.448275576439449","Very High",
"Iowa","2023-03-11","All Results","7.355878028830928","4.643610245716043","6.443957428950537","High",
"Iowa","2022-06-25","All Results","2.949523440771511","7.706354349678279","7.706354349678279","Low","Limited Coverage"
"Iowa","2023-12-23","All Results","16.898578425074398","12.552074859585112","16.010234583632553","Very High",
"Iowa","2024-08-10","1 Year","9.497315733709023","8.746252428236417","7.021495541007122","Very High",
"Iowa","2024-02-24","All Results","5.856828467980781","6.577296638514399","7.713953122370731","High",
"Iowa","2024-03-09","All Results","4.979118161621016","4.247710380440933","5.213577023468323","High",
"Iowa","2024-08-03","All Results","9.59452684305419","8.976748082924791","7.56312796332354","Very High",
"Iowa","2024-07-13","All Results","5.508658187736138","5.921165641568509","5.240923679627269","High",
"Iowa","2023-05-06","All Results","3.5478504081792135","2.1710076646559795","2.410349143623643","Moderate",
"Iowa","2024-01-20","All Results","7.572571791906815","8.946023294459843","8.84280416755224","High",
"Iowa","2023-01-07","All Results","3.6335137566563542","8.591561255845765","7.701291713553921","Moderate",
"Iowa","2024-08-31","6 Months","10.171097504835728","8.816965861180925","9.588584550769129","Very High",
"Iowa","2023-11-18","All Results","11.5652302229413","5.864656490164559","7.630749667871991","Very High","Limited Coverage"
"Iowa","2024-11-02","6 Months","2.081426086066834","2.0401554346884945","2.2917706837722776","Low",
"Iowa","2022-08-20","All Results","5.652442790457782","7.111713652158664","9.555906449235753","High",
"Iowa","2022-05-21","All Results","5.433610466817249","7.145987457913224","7.484609323333299","High","Limited Coverage"
"Iowa","2024-03-02","1 Year","5.228920026634882","5.264665333110381","7.025777854763187","High",
"Iowa","2024-11-30","1 Year","1.9643371607558626","1.8372186888073379","2.6001116074616064","Low",
"Iowa","2023-01-21","All Results","3.523198779045913","5.994234656645629","5.754763013809615","Moderate",
"Iowa","2023-06-10","All Results","1.1678450507546412","1.2089405122819448","1.151596826906691","Minimal",
"Iowa","2023-11-04","All Results","4.949927106937332","4.813581043592999","5.2124470365587205","High","Limited Coverage"
"Iowa","2024-08-17","All Results","12.996583735391242","8.83101206438726","7.801669167999105","Very High",
"Iowa","2023-06-17","All Results","1.0894960169193475","1.228137896215914","1.2942660950744374","Minimal",
"Iowa","2022-12-17","All Results","6.17521540667223","9.496322111671303","11.864596631281193","High",
"Iowa","2024-03-16","All Results","3.325304448131183","3.161934252414194","3.5790184820596105","Moderate",
"Iowa","2024-09-21","All Results","8.073194934500224","5.645855066501125","6.2850216085345325","Very High",
"Iowa","2024-11-30","All Results","1.9643371607558626","1.8372186888073379","2.6001116074616064","Low",
"Iowa","2024-12-28","All Results","9.88490019684231","4.982745041439521","7.345154403826222","Very High",
"Iowa","2024-12-21","1 Year","7.532511395723669","4.221814322437602","6.676818404775907","High",
"Iowa","2023-08-12","All Results","5.402222129821691","4.357179006965493","3.182100654059189","High",
"Iowa","2024-10-26","1 Year","1.5713645670418928","2.1401421893228463","2.257653992656923","Low",
"Iowa","2023-12-16","All Results","12.344334249701797","10.372413559842052","14.51292055325283","Very High",
"Iowa","2024-04-06","All Results","1.9458731055850798","2.243935085835756","2.498500398893684","Low",
"Iowa","2024-04-13","1 Year","3.1558382796455606","1.93454885553599","2.38410813050078","Moderate",
"Iowa","2024-10-12","1 Year","2.923370733182607","2.4636968932143013","2.2664657296407564","Low",
"Iowa","2025-01-25","45 Days","8.083039602541865","4.679867517612251","6.448275576439449","Very High",
"Iowa","2024-07-06","All Results","3.8857104652343004","4.666170555971948","3.6147855344621416","Moderate",
"Iowa","2024-03-09","1 Year","4.979118161621016","4.247710380440933","5.213577023468323","High",
"Iowa","2022-07-02","All Results","5.547220467513585","8.298765498970964","8.12650277914981","High","Limited Coverage"
"Iowa","2025-01-25","6 Months","8.083039602541865","4.679867517612251","6.448275576439449","Very High",
"Iowa","2024-06-22","1 Year","1.977588739053627","3.1628683194844744","2.5628633705024226","Low",
"Iowa","2023-05-27","All Results","1.7122347915632004","1.5726990152402607","1.8511887716694295","Low",
"Iowa","2024-09-07","1 Year","7.5332716686255665","8.221262150443065","8.858049699792108","High",
"Iowa","2022-11-19","All Results","2.375222077013883","4.963330245709772","6.018268586637922","Low",
"Iowa","2024-04-20","All Results","2.4844105764430715","1.6357748189087942","1.9432176896931934","Low",
"Iowa","2024-07-06","1 Year","3.8857104652343004","4.666170555971948","3.6147855344621416","Moderate",
"Iowa","2024-07-20","All Results","3.9294653476379207","6.792680371326752","5.623130501192833","Moderate",
"Iowa","2023-01-28","All Results","7.687464119432602","6.193220651010433","6.3592075907245125","High",
"Iowa","2023-10-14","All Results","3.62342695721725","4.029179602980146","3.6760116441418376","Moderate","Limited Coverage"
"Iowa","2024-08-31","All Results","10.171097504835728","8.816965861180925","9.588584550769129","Very High",
