State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"Georgia","2024-06-29","All Results","1.4265345277173498","1.410076904525202","1.2109961825311535","Minimal",
"Georgia","2023-12-16","All Results","18.635992105885826","7.146030059260481","8.412392231332984","High",
"Georgia","2024-05-04","1 Year","4.2157659472917945","2.2379583034537003","1.731640979927091","Low",
"Georgia","2022-12-24","All Results","8.615915541887258","16.553225539742826","8.646639332481893","Moderate",
"Georgia","2023-08-12","All Results","1.7998752127647908","1.4406050363981533","1.6278622326364836","Low",
"Georgia","2023-05-13","All Results","1.1879554853295933","1.4405740068996233","1.483153957237171","Minimal",
"Georgia","2024-09-21","1 Year","1.623464551829409","1.1600696319901624","1.278553818341178","Low",
"Georgia","2025-01-25","45 Days","27.51611165222499","21.23864263602613","25.33871691129732","Very High",
"Georgia","2022-08-13","All Results","1.115813026036791","1.361119968695806","1.1857371204029483","Minimal","Limited Coverage"
"Georgia","2024-01-27","All Results","15.693471268973468","8.379561297081352","8.08573674406994","High",
"Georgia","2024-11-09","All Results","2.6487631975204255","1.3359061324068007","1.63058675236541","Low",
"Georgia","2024-06-22","All Results","2.248193977000352","1.343408251033259","1.2614860744715366","Low",
"Georgia","2024-12-07","6 Months","5.236388463940257","2.5146708284314867","2.377884606888185","Moderate",
"Georgia","2022-11-12","All Results","14.0021811362388","8.149861846813547","14.668968049188496","High",
"Georgia","2022-07-02","All Results","2.020211652323932","1.6663594500796208","1.4186710979024602","Low","Limited Coverage"
"Georgia","2022-12-03","All Results","12.030620188110996","23.556445957233123","11.065124362465815","Moderate",
"Georgia","2023-09-02","All Results","1.478890322252509","1.3548775357558596","1.4942801271142372","Minimal",
"Georgia","2024-11-30","6 Months","3.6920927273165143","1.7441425333802436","1.5132718063370842","Low",
"Georgia","2023-07-22","All Results","1.528961118902821","1.390331607454979","1.4974756400614253","Minimal",
"Georgia","2024-04-06","All Results","4.648427084126275","3.642191855830151","2.896963202749588","Moderate",
"Georgia","2024-11-02","All Results","2.2520866285634407","1.1792166944931335","1.281095383628248","Low",
"Georgia","2024-02-10","All Results","10.432128155877656","7.371330881481164","5.920291083984676","Moderate",
"Georgia","2022-09-10","All Results","1.2671638319669758","1.362221991853954","1.579210921420819","Minimal",
"Georgia","2024-06-08","All Results","2.2697734952923985","1.6981201181608228","1.33364076448066","Low",
"Georgia","2025-01-11","1 Year","21.268999325908645","12.406508815889278","12.921222995117603","Very High",
"Georgia","2023-11-18","All Results","6.558560992546635","1.9364894402508384","2.982682755373913","Moderate",
"Georgia","2023-10-28","All Results","4.01209139144123","1.4758996383619172","1.6854004976730885","Low",
"Georgia","2023-07-08","All Results","1.2281016130940015","1.3210731891300793","1.3099420443806786","Minimal",
"Georgia","2024-08-03","1 Year","1.5693745277143725","1.2515406242350924","1.2246623202914795","Minimal",
"Georgia","2024-08-24","All Results","1.6240305489646794","1.2521066626789064","1.2393838933766244","Low",
"Georgia","2022-10-22","All Results","10.034580009622418","1.6008260312312481","10.050797533298152","Moderate",
"Georgia","2025-01-04","6 Months","24.383712687129954","12.80958637485832","12.004780292426695","Very High",
"Georgia","2024-09-28","All Results","1.5746786583293173","1.272057184848594","1.3720605125136296","Minimal",
"Georgia","2024-09-21","6 Months","1.623464551829409","1.1600696319901624","1.278553818341178","Low",
"Georgia","2024-12-07","1 Year","5.236388463940257","2.5146708284314867","2.377884606888185","Moderate",
"Georgia","2024-10-26","1 Year","1.55149975300102","1.1245776857087633","1.2688592499872684","Minimal",
"Georgia","2024-07-06","1 Year","1.4278243974338256","1.276388756335316","1.2629149800336807","Minimal",
"Georgia","2023-07-01","All Results","1.3998731458610358","1.3421310241329243","1.483706151637521","Minimal",
"Georgia","2024-08-17","1 Year","1.6792923451979473","1.2346208578209688","1.2615904826415802","Low",
"Georgia","2024-04-20","All Results","5.826672272789915","2.7223343573802796","2.0611482834310064","Moderate",
"Georgia","2023-09-09","All Results","1.7162850784525903","1.38799440707519","1.5905641534533894","Low",
"Georgia","2024-09-28","1 Year","1.5746786583293173","1.272057184848594","1.3720605125136296","Minimal",
"Georgia","2024-04-13","1 Year","4.0944080998341335","3.048819575737251","2.66500828684549","Low",
"Georgia","2024-09-21","All Results","1.623464551829409","1.1600696319901624","1.278553818341178","Low",
"Georgia","2025-02-01","6 Months","27.957756803777237","22.565046786092985","24.065478757547083","Very High",
"Georgia","2024-04-20","1 Year","5.826672272789915","2.7223343573802796","2.0611482834310064","Moderate",
"Georgia","2024-12-14","6 Months","9.042145474611317","4.349178087739865","4.67559954203583","Moderate",
"Georgia","2022-07-23","All Results","1.4603634799119798","1.3306698593821829","1.2798526057453956","Minimal","Limited Coverage"
"Georgia","2024-12-21","6 Months","16.151681315617488","6.681694535892238","6.90413105989338","High",
"Georgia","2023-11-25","All Results","8.779007887327179","2.047057985562934","3.2966127134414127","Moderate",
"Georgia","2024-11-23","All Results","2.624484333216217","1.7009804857107111","1.456332451511122","Low",
"Georgia","2023-12-30","All Results","36.097612821891374","14.363178482031929","17.62131978461311","Very High",
"Georgia","2024-05-11","1 Year","4.420091068108106","2.5057581554605726","1.6239309038044465","Low",
"Georgia","2024-12-21","1 Year","16.151681315617488","6.681694535892238","6.90413105989338","High",
"Georgia","2025-01-25","6 Months","27.51611165222499","21.23864263602613","25.33871691129732","Very High",
"Georgia","2022-10-29","All Results","12.83704512456329","3.625509967673606","15.352226562098497","High",
"Georgia","2022-09-03","All Results","1.921422893251761","1.1514203699832328","1.1996508172174003","Low",
"Georgia","2024-02-17","1 Year","10.531219484960292","6.89314951349441","6.8102596349662345","Moderate",
"Georgia","2023-06-10","All Results","1.2174288742996264","1.2752306858371503","1.4848102833240535","Minimal",
"Georgia","2025-02-01","45 Days","27.957756803777237","22.565046786092985","24.065478757547083","Very High",
"Georgia","2024-11-02","6 Months","2.2520866285634407","1.1792166944931335","1.281095383628248","Low",
"Georgia","2023-07-15","All Results","1.4960366325109529","1.4682822411360295","1.5020901587170108","Minimal",
"Georgia","2024-04-06","1 Year","4.648427084126275","3.642191855830151","2.896963202749588","Moderate",
"Georgia","2024-06-15","All Results","1.9945074344129565","1.5245309529478717","1.2390014859929865","Low",
"Georgia","2024-10-19","All Results","1.6783124979064414","1.1760766802254334","1.2416189501035402","Low",
"Georgia","2024-02-24","1 Year","10.203444507835911","6.635941539075399","5.799238968834469","Moderate",
"Georgia","2023-10-14","All Results","3.9176910857556777","1.3880838525048607","1.7313972773791044","Low",
"Georgia","2024-10-12","All Results","1.4731093071830985","1.1251126650408814","1.2341736794227003","Minimal",
"Georgia","2024-07-20","All Results","2.45232954636149","1.4137901934084094","1.2007718682531838","Low",
"Georgia","2024-03-30","1 Year","6.201085540647531","3.3726099554348288","3.451106880919023","Moderate",
"Georgia","2024-03-30","All Results","6.201085540647531","3.3726099554348288","3.451106880919023","Moderate",
"Georgia","2024-02-17","All Results","10.531219484960292","6.89314951349441","6.8102596349662345","Moderate",
"Georgia","2024-07-27","All Results","1.5616380482765817","1.3644712597044242","1.4053967618029026","Minimal",
"Georgia","2022-11-05","All Results","14.069053576768372","5.17875665203795","15.08603698751824","High",
"Georgia","2024-03-16","1 Year","4.744468371946376","3.777084835899612","3.2101138630741004","Moderate",
"Georgia","2024-12-21","45 Days","16.151681315617488","6.681694535892238","6.90413105989338","High",
"Georgia","2023-04-01","All Results","1.426065077535142","1.6608783980756112","1.346686940275082","Minimal",
"Georgia","2023-01-07","All Results","6.906084948816437","9.605005166098962","7.0436267074144405","Moderate",
"Georgia","2024-07-27","1 Year","1.5616380482765817","1.3644712597044242","1.4053967618029026","Minimal",
"Georgia","2024-02-24","All Results","10.203444507835911","6.635941539075399","5.799238968834469","Moderate",
"Georgia","2024-11-23","1 Year","2.624484333216217","1.7009804857107111","1.456332451511122","Low",
"Georgia","2024-05-25","All Results","2.528389744189642","1.7641206015590756","1.5114092275836413","Low",
"Georgia","2023-09-23","All Results","2.0175161623123583","1.5856747438545784","1.7889352613338017","Low",
"Georgia","2024-10-05","6 Months","1.7004755271079608","1.2753964893521292","1.4393402952784335","Low",
"Georgia","2023-02-04","All Results","3.593057141477918","2.2224465107364058","2.4489532843515045","Low",
"Georgia","2024-01-06","All Results","26.431839400899893","11.205897212849848","13.78425408130252","Very High",
"Georgia","2024-10-19","1 Year","1.6783124979064414","1.1760766802254334","1.2416189501035402","Low",
"Georgia","2024-01-13","All Results","21.453368628771734","10.523717219555781","10.984575630272726","Very High",
"Georgia","2024-12-28","1 Year","21.007787276101368","9.013459691213338","9.9781586621425","Very High",
"Georgia","2023-10-07","All Results","4.4220244539750695","1.3552005929211246","2.126073808019699","Low",
"Georgia","2024-08-31","1 Year","1.597340421639984","1.2664309993775091","1.2497075669451063","Minimal",
"Georgia","2024-12-21","All Results","16.151681315617488","6.681694535892238","6.90413105989338","High",
"Georgia","2024-03-02","1 Year","7.494306903995327","6.16204464193078","5.240506218998661","Moderate",
"Georgia","2023-05-20","All Results","1.4546237822356218","1.41266467853369","1.5291552329142917","Minimal",
"Georgia","2024-11-30","All Results","3.6920927273165143","1.7441425333802436","1.5132718063370842","Low",
"Georgia","2023-04-22","All Results","1.54071884430023","1.4109886584156666","1.2665558164472877","Minimal",
"Georgia","2024-10-26","6 Months","1.55149975300102","1.1245776857087633","1.2688592499872684","Minimal",
"Georgia","2024-07-20","1 Year","2.45232954636149","1.4137901934084094","1.2007718682531838","Low",
"Georgia","2023-11-04","All Results","2.4383509745252177","1.7045552394551866","2.023618603321463","Low",
"Georgia","2024-02-03","1 Year","13.366615451687192","8.13424898013507","7.794194202977151","High",
"Georgia","2024-11-23","6 Months","2.624484333216217","1.7009804857107111","1.456332451511122","Low",
"Georgia","2024-06-01","1 Year","2.515191832673917","1.7415464116922603","1.4680917436959942","Low",
"Georgia","2025-02-01","1 Year","27.957756803777237","22.565046786092985","24.065478757547083","Very High",
"Georgia","2022-10-15","All Results","11.687679752516262","1.5746376731884244","6.330979520472024","Moderate",
"Georgia","2023-06-24","All Results","1.3059319192863095","1.3514460734374756","1.3820112495275938","Minimal",
"Georgia","2023-02-25","All Results","1.942305180012435","1.7083891153518291","1.464492678253963","Low",
"Georgia","2024-10-05","1 Year","1.7004755271079608","1.2753964893521292","1.4393402952784335","Low",
"Georgia","2023-09-30","All Results","2.2715366154628183","1.590902447840178","1.9627968717852946","Low",
"Georgia","2024-12-14","All Results","9.042145474611317","4.349178087739865","4.67559954203583","Moderate",
"Georgia","2024-11-09","6 Months","2.6487631975204255","1.3359061324068007","1.63058675236541","Low",
"Georgia","2024-08-17","All Results","1.6792923451979473","1.2346208578209688","1.2615904826415802","Low",
"Georgia","2024-09-07","All Results","1.753459359117277","1.2216540321917124","1.3573675316789031","Low",
"Georgia","2024-06-01","All Results","2.515191832673917","1.7415464116922603","1.4680917436959942","Low",
"Georgia","2024-06-08","1 Year","2.2697734952923985","1.6981201181608228","1.33364076448066","Low",
"Georgia","2024-11-16","All Results","2.946576113536152","1.5203509493359952","1.5745780030283374","Low",
"Georgia","2025-01-18","All Results","26.484856164758543","14.089083151035279","13.81803120354718","Very High",
"Georgia","2024-01-20","All Results","15.782079366458618","8.895485108370021","7.990165017518093","High",
"Georgia","2024-09-07","6 Months","1.753459359117277","1.2216540321917124","1.3573675316789031","Low",
"Georgia","2023-06-17","All Results","1.7609975151457133","1.3527421280099265","1.4211029933475663","Low",
"Georgia","2024-06-22","1 Year","2.248193977000352","1.343408251033259","1.2614860744715366","Low",
"Georgia","2024-10-19","6 Months","1.6783124979064414","1.1760766802254334","1.2416189501035402","Low",
"Georgia","2024-08-10","1 Year","1.344147658439502","1.3489249139451385","1.2761453276024546","Minimal",
"Georgia","2022-08-20","All Results","1.7251574091786548","1.170363563703495","1.209943219625889","Low",
"Georgia","2023-04-29","All Results","1.1865668902332347","1.413677602701438","1.3377185956427695","Minimal",
"Georgia","2023-12-02","All Results","10.782081655796794","3.8869727827240803","5.52194938474099","Moderate",
"Georgia","2023-04-15","All Results","1.6306581714596062","1.6674529443694415","1.6749223372875301","Low",
"Georgia","2022-07-30","All Results",,"1.2628348011519102","1.3694567634758483","No Data",
"Georgia","2025-01-04","All Results","24.383712687129954","12.80958637485832","12.004780292426695","Very High",
"Georgia","2024-08-17","6 Months","1.6792923451979473","1.2346208578209688","1.2615904826415802","Low",
"Georgia","2024-07-13","1 Year","1.4822662021877462","1.331989758156733","1.1869644201055856","Minimal",
"Georgia","2022-10-01","All Results","8.522166501856306","1.6049346064484558","2.4965024460344747","Moderate",
"Georgia","2024-08-24","6 Months","1.6240305489646794","1.2521066626789064","1.2393838933766244","Low",
"Georgia","2022-11-26","All Results","12.542921903759753","15.553248390887115","14.835917727635719","High",
"Georgia","2024-08-31","6 Months","1.597340421639984","1.2664309993775091","1.2497075669451063","Minimal",
"Georgia","2024-08-10","6 Months","1.344147658439502","1.3489249139451385","1.2761453276024546","Minimal",
"Georgia","2023-03-11","All Results","2.1549297876875833","1.8639139287902142","1.2894364167130323","Low",
"Georgia","2022-12-10","All Results","11.67913931537164","19.27423233657222","10.741809773033182","Moderate",
"Georgia","2022-09-24","All Results","7.828897662630958","1.622125498709951","1.622125498709951","Moderate",
"Georgia","2023-08-05","All Results","1.3885893573972816","1.3140995119915757","1.4179923202719864","Minimal",
"Georgia","2025-01-18","45 Days","26.484856164758543","14.089083151035279","13.81803120354718","Very High",
"Georgia","2025-01-25","1 Year","27.51611165222499","21.23864263602613","25.33871691129732","Very High",
"Georgia","2023-03-04","All Results","1.7850222166861283","1.957435561756272","1.4001077379690074","Low",
"Georgia","2023-04-08","All Results","1.173425740035154","1.730887826331457","1.4913350000601628","Minimal",
"Georgia","2024-02-10","1 Year","10.432128155877656","7.371330881481164","5.920291083984676","Moderate",
"Georgia","2024-05-18","1 Year","3.410884692265782","2.0674527109517236","1.5867008775595237","Low",
"Georgia","2024-11-16","1 Year","2.946576113536152","1.5203509493359952","1.5745780030283374","Low",
"Georgia","2024-10-26","All Results","1.55149975300102","1.1245776857087633","1.2688592499872684","Minimal",
"Georgia","2023-03-18","All Results","1.3687612510640985","1.9028072684967772","1.3687612510640985","Minimal",
"Georgia","2025-01-18","1 Year","26.484856164758543","14.089083151035279","13.81803120354718","Very High",
"Georgia","2025-01-04","45 Days","24.383712687129954","12.80958637485832","12.004780292426695","Very High",
"Georgia","2022-12-17","All Results","8.33261787970711","18.842304825957036","8.415857009854362","Moderate",
"Georgia","2023-05-27","All Results","1.7545759385874302","1.3636338979322735","1.4304320424834498","Low",
"Georgia","2024-05-11","All Results","4.420091068108106","2.5057581554605726","1.6239309038044465","Low",
"Georgia","2024-07-06","All Results","1.4278243974338256","1.276388756335316","1.2629149800336807","Minimal",
"Georgia","2023-02-18","All Results","2.3658041164538592","1.9249698741576031","1.8364646097599255","Low",
"Georgia","2024-08-10","All Results","1.344147658439502","1.3489249139451385","1.2761453276024546","Minimal",
"Georgia","2025-01-25","All Results","27.51611165222499","21.23864263602613","25.33871691129732","Very High",
"Georgia","2023-09-16","All Results","1.5589283303047208","1.5005856031359643","1.7248301078392254","Minimal",
"Georgia","2024-04-27","1 Year","4.269942743632985","2.1692043632848765","1.8375783241724617","Low",
"Georgia","2024-05-25","1 Year","2.528389744189642","1.7641206015590756","1.5114092275836413","Low",
"Georgia","2024-11-09","1 Year","2.6487631975204255","1.3359061324068007","1.63058675236541","Low",
"Georgia","2024-09-14","All Results","1.9849802482090848","1.1665115225647722","1.1896445473293618","Low",
"Georgia","2024-09-07","1 Year","1.753459359117277","1.2216540321917124","1.3573675316789031","Low",
"Georgia","2024-03-09","All Results","7.795609148622649","4.804662343899642","4.029409760531973","Moderate",
"Georgia","2024-11-30","1 Year","3.6920927273165143","1.7441425333802436","1.5132718063370842","Low",
"Georgia","2024-09-14","6 Months","1.9849802482090848","1.1665115225647722","1.1896445473293618","Low",
"Georgia","2023-06-03","All Results","1.184036438198974","1.3169570832379596","1.424834523349074","Minimal",
"Georgia","2022-07-16","All Results","1.7349688407885613","1.6260635411078515","1.4773648062100921","Low","Limited Coverage"
"Georgia","2025-01-11","45 Days","21.268999325908645","12.406508815889278","12.921222995117603","Very High",
"Georgia","2024-08-31","All Results","1.597340421639984","1.2664309993775091","1.2497075669451063","Minimal",
"Georgia","2025-01-04","1 Year","24.383712687129954","12.80958637485832","12.004780292426695","Very High",
"Georgia","2023-12-23","All Results","23.144949086838437","10.0797680302081","10.87656069556904","Very High",
"Georgia","2024-12-28","6 Months","21.007787276101368","9.013459691213338","9.9781586621425","Very High",
"Georgia","2024-12-28","45 Days","21.007787276101368","9.013459691213338","9.9781586621425","Very High",
"Georgia","2023-08-26","All Results","1.4725102817956328","1.3500445618673311","1.4056609461170224","Minimal",
"Georgia","2022-12-31","All Results","8.900656367479076","14.8088555787355","10.37021816698079","Moderate",
"Georgia","2025-01-11","6 Months","21.268999325908645","12.406508815889278","12.921222995117603","Very High",
"Georgia","2023-07-29","All Results","1.3073931653211601","1.3034277416677817","1.4074584327133812","Minimal",
"Georgia","2024-09-14","1 Year","1.9849802482090848","1.1665115225647722","1.1896445473293618","Low",
"Georgia","2023-11-11","All Results","6.381567887781326","1.758560484197699","2.0437820523982464","Moderate",
"Georgia","2024-09-28","6 Months","1.5746786583293173","1.272057184848594","1.3720605125136296","Minimal",
"Georgia","2024-10-12","1 Year","1.4731093071830985","1.1251126650408814","1.2341736794227003","Minimal",
"Georgia","2024-03-16","All Results","4.744468371946376","3.777084835899612","3.2101138630741004","Moderate",
"Georgia","2024-10-12","6 Months","1.4731093071830985","1.1251126650408814","1.2341736794227003","Minimal",
"Georgia","2024-08-03","All Results","1.5693745277143725","1.2515406242350924","1.2246623202914795","Minimal",
"Georgia","2024-04-27","All Results","4.269942743632985","2.1692043632848765","1.8375783241724617","Low",
"Georgia","2022-09-17","All Results","1.9955922727586712","1.3329088546206127","1.32641016667423","Low",
"Georgia","2023-03-25","All Results","1.5199082404484858","1.7829998945446366","1.5352742937713182","Minimal",
"Georgia","2024-02-03","All Results","13.366615451687192","8.13424898013507","7.794194202977151","High",
"Georgia","2024-12-14","1 Year","9.042145474611317","4.349178087739865","4.67559954203583","Moderate",
"Georgia","2025-01-18","6 Months","26.484856164758543","14.089083151035279","13.81803120354718","Very High",
"Georgia","2024-06-15","1 Year","1.9945074344129565","1.5245309529478717","1.2390014859929865","Low",
"Georgia","2024-06-29","1 Year","1.4265345277173498","1.410076904525202","1.2109961825311535","Minimal",
"Georgia","2023-01-28","All Results","2.9968548676105846","2.718588704813908","2.7240070780298526","Low",
"Georgia","2022-08-27","All Results","2.5536771445965223","1.5185902446031085","1.3611795272105405","Low",
"Georgia","2023-08-19","All Results","1.742030314185885","1.4699276703196644","1.6420316497799463","Low",
"Georgia","2024-07-13","All Results","1.4822662021877462","1.331989758156733","1.1869644201055856","Minimal",
"Georgia","2024-10-05","All Results","1.7004755271079608","1.2753964893521292","1.4393402952784335","Low",
"Georgia","2025-02-01","All Results","27.957756803777237","22.565046786092985","24.065478757547083","Very High",
"Georgia","2022-08-06","All Results","2.1872792569382202","1.0701582638526939","1.2456927254546053","Low","Limited Coverage"
"Georgia","2024-03-23","All Results","4.365157151958549","3.045191678589396","2.715680181066256","Low",
"Georgia","2024-04-13","All Results","4.0944080998341335","3.048819575737251","2.66500828684549","Low",
"Georgia","2024-05-18","All Results","3.410884692265782","2.0674527109517236","1.5867008775595237","Low",
"Georgia","2024-12-07","All Results","5.236388463940257","2.5146708284314867","2.377884606888185","Moderate",
"Georgia","2022-07-09","All Results","1.5466897783653666","1.4368999961453588","1.3670179455151494","Minimal","Limited Coverage"
"Georgia","2024-03-02","All Results","7.494306903995327","6.16204464193078","5.240506218998661","Moderate",
"Georgia","2024-03-09","1 Year","7.795609148622649","4.804662343899642","4.029409760531973","Moderate",
"Georgia","2023-12-09","All Results","13.347753265601321","5.321791145065984","5.299585884888485","High",
"Georgia","2024-03-23","1 Year","4.365157151958549","3.045191678589396","2.715680181066256","Low",
"Georgia","2024-12-28","All Results","21.007787276101368","9.013459691213338","9.9781586621425","Very High",
"Georgia","2023-01-21","All Results","5.049433138586151","3.6708039235425445","3.553491739337391","Moderate",
"Georgia","2023-10-21","All Results","3.088398435252162","1.4817922173446447","1.7171930644700466","Low",
"Georgia","2022-10-08","All Results","11.428090672777493","1.318159237641025","3.4445125903775033","Moderate",
"Georgia","2024-08-24","1 Year","1.6240305489646794","1.2521066626789064","1.2393838933766244","Low",
"Georgia","2023-02-11","All Results","2.7428038700611594","1.9292653620958176","2.491342502846414","Low",
"Georgia","2024-05-04","All Results","4.2157659472917945","2.2379583034537003","1.731640979927091","Low",
"Georgia","2025-01-11","All Results","21.268999325908645","12.406508815889278","12.921222995117603","Very High",
"Georgia","2024-11-16","6 Months","2.946576113536152","1.5203509493359952","1.5745780030283374","Low",
"Hawaii","2024-11-02","1 Year","1.0","1.1792166944931335","1.581744149452534","Minimal",
"Hawaii","2024-06-29","All Results","3.6517437039931977","1.410076904525202","1.5356428459478368","Low",
"Hawaii","2023-12-16","All Results","13.176442664437223","7.146030059260481","10.08094574175642","High",
"Hawaii","2024-05-04","1 Year","3.8611396163355005","2.2379583034537003","2.2441269787003546","Low",
"Hawaii","2023-08-12","All Results","1.1542117536869063","1.4406050363981533","1.437127689458158","Minimal",
"Hawaii","2023-05-13","All Results","1.2595104501261987","1.4405740068996233","1.3748063509501809","Minimal","Limited Coverage"
"Hawaii","2024-09-21","1 Year","1.0","1.1600696319901624","1.2084367404580378","Minimal",
"Hawaii","2025-01-25","45 Days","19.740289774421353","21.23864263602613","18.515814541591794","High",
"Hawaii","2024-01-27","All Results","9.609228781738416","8.379561297081352","9.499466853386599","Moderate",
"Hawaii","2024-11-09","All Results","1.0","1.3359061324068007","1.791192597225637","Minimal",
"Hawaii","2024-06-22","All Results","2.4382582764948446","1.343408251033259","1.6499392998956215","Low",
"Hawaii","2024-12-07","6 Months","3.002425917168371","2.5146708284314867","6.576335976322408","Low",
"Hawaii","2023-09-02","All Results","1.7605693634419588","1.3548775357558596","1.4714493865163707","Low",
"Hawaii","2024-11-30","6 Months","3.26850471076614","1.7441425333802436","4.119067084312147","Low",
"Hawaii","2023-07-22","All Results","1.3382582268151613","1.390331607454979","1.385863287250583","Minimal",
"Hawaii","2024-04-06","All Results","2.3105541602555357","3.642191855830151","2.23791355327783","Low",
"Hawaii","2024-11-02","All Results","1.0","1.1792166944931335","1.581744149452534","Minimal",
"Hawaii","2024-02-10","All Results","8.612680302818358","7.371330881481164","6.678007365007224","Moderate",
"Hawaii","2024-06-08","All Results","3.106743452633194","1.6981201181608228","2.2263835555515095","Low",
"Hawaii","2025-01-11","1 Year","12.955482812297447","12.406508815889278","20.137644611998343","High",
"Hawaii","2023-11-18","All Results","10.251746609069103","1.9364894402508384","3.8564035515438726","Moderate",
"Hawaii","2023-10-28","All Results","7.128465361801186","1.4758996383619172","1.709994043388789","Moderate",
"Hawaii","2023-07-08","All Results","1.995030987166082","1.3210731891300793","1.323109058647563","Low",
"Hawaii","2024-08-03","1 Year","1.0","1.2515406242350924","1.2697425861016765","Minimal",
"Hawaii","2024-08-24","All Results","1.0","1.2521066626789064","1.1546754100625758","Minimal",
"Hawaii","2025-01-04","6 Months","20.261810722502464","12.80958637485832","19.077233398205383","Very High",
"Hawaii","2024-09-28","All Results","1.4074515659184113","1.272057184848594","1.1858080993321627","Minimal",
"Hawaii","2024-09-21","6 Months","1.0","1.1600696319901624","1.2084367404580378","Minimal",
"Hawaii","2024-12-07","1 Year","3.002425917168371","2.5146708284314867","6.576335976322408","Low",
"Hawaii","2024-07-06","1 Year","2.509144658051484","1.276388756335316","1.23868548726391","Low",
"Hawaii","2024-10-26","1 Year","1.0","1.1245776857087633","1.2540387176854761","Minimal",
"Hawaii","2023-07-01","All Results","1.1362057589215708","1.3421310241329243","1.3535879886430282","Minimal",
"Hawaii","2024-08-17","1 Year","1.6274186526486702","1.2346208578209688","1.2080022865413755","Low",
"Hawaii","2024-04-20","All Results","3.1975595095344493","2.7223343573802796","2.107594109477477","Low",
"Hawaii","2023-09-09","All Results","2.2150123060618907","1.38799440707519","1.531513300030003","Low",
"Hawaii","2024-09-28","1 Year","1.4074515659184113","1.272057184848594","1.1858080993321627","Minimal",
"Hawaii","2024-04-13","1 Year","3.3162837788095603","3.048819575737251","2.450689413033413","Low",
"Hawaii","2024-09-21","All Results","1.0","1.1600696319901624","1.2084367404580378","Minimal",
"Hawaii","2025-02-01","6 Months","18.96652671788506","22.565046786092985","19.90652647713143","High",
"Hawaii","2024-04-20","1 Year","3.1975595095344493","2.7223343573802796","2.107594109477477","Low",
"Hawaii","2024-12-14","6 Months","6.132358643675819","4.349178087739865","9.679881535010209","Moderate",
"Hawaii","2024-12-21","6 Months","9.329146405660198","6.681694535892238","12.648693173336667","Moderate",
"Hawaii","2023-11-25","All Results","11.256103163834275","2.047057985562934","4.544760693218217","Moderate",
"Hawaii","2024-11-23","All Results","1.0","1.7009804857107111","3.6450191052227083","Minimal",
"Hawaii","2023-12-30","All Results","12.637532317851981","14.363178482031929","16.58533202219057","High",
"Hawaii","2024-12-21","1 Year","9.329146405660198","6.681694535892238","12.648693173336667","Moderate",
"Hawaii","2024-05-11","1 Year","5.4352477131932435","2.5057581554605726","2.919132736322564","Moderate",
"Hawaii","2025-01-25","6 Months","19.740289774421353","21.23864263602613","18.515814541591794","High",
"Hawaii","2024-02-17","1 Year","2.9388776710631475","6.89314951349441","4.884907381303252","Low",
"Hawaii","2023-06-10","All Results",,"1.2752306858371503","1.360290736346082","No Data",
"Hawaii","2025-02-01","45 Days","18.96652671788506","22.565046786092985","19.90652647713143","High",
"Hawaii","2024-11-02","6 Months","1.0","1.1792166944931335","1.581744149452534","Minimal",
"Hawaii","2023-07-15","All Results","2.059822628689919","1.4682822411360295","1.4813580178577788","Low",
"Hawaii","2024-04-06","1 Year","2.3105541602555357","3.642191855830151","2.23791355327783","Low",
"Hawaii","2024-06-15","All Results","4.0070180772228845","1.5245309529478717","1.7436586884402563","Low",
"Hawaii","2024-10-19","All Results","1.0","1.1760766802254334","1.1840410654463254","Minimal",
"Hawaii","2024-02-24","1 Year","5.17581441771903","6.635941539075399","4.617977579456953","Moderate",
"Hawaii","2023-10-14","All Results","9.367205431473117","1.3880838525048607","1.585759038749691","Moderate",
"Hawaii","2024-10-12","All Results","1.0","1.1251126650408814","1.116405905275969","Minimal",
"Hawaii","2024-07-20","All Results","2.9165750884588815","1.4137901934084094","1.310425112452438","Low",
"Hawaii","2024-03-30","1 Year","2.8627618106289168","3.3726099554348288","2.4939673177279795","Low",
"Hawaii","2024-03-30","All Results","2.8627618106289168","3.3726099554348288","2.4939673177279795","Low",
"Hawaii","2024-02-17","All Results","2.9388776710631475","6.89314951349441","4.884907381303252","Low",
"Hawaii","2024-07-27","All Results","2.1672222923734106","1.3644712597044242","1.3144495928638795","Low",
"Hawaii","2024-03-16","1 Year","3.17758519424348","3.777084835899612","3.069940145018653","Low",
"Hawaii","2024-12-21","45 Days","9.329146405660198","6.681694535892238","12.648693173336667","Moderate",
"Hawaii","2024-07-27","1 Year","2.1672222923734106","1.3644712597044242","1.3144495928638795","Low",
"Hawaii","2024-02-24","All Results","5.17581441771903","6.635941539075399","4.617977579456953","Moderate",
"Hawaii","2024-11-23","1 Year","1.0","1.7009804857107111","3.6450191052227083","Minimal",
"Hawaii","2024-05-25","All Results","4.39829270231408","1.7641206015590756","1.9458728478331055","Low",
"Hawaii","2023-09-23","All Results","1.7522202990592994","1.5856747438545784","1.6660939715329757","Low",
"Hawaii","2024-10-05","6 Months","1.0","1.2753964893521292","1.0858630768873514","Minimal",
