"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	22	83042	26.5
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	20	85674	23.3
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	29	87580	33.1
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	30	93530	32.1
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	35	92498	37.8
	"Florida"	"12"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	11	83763	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	15	78869	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	24	82183	29.2
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	26	83439	31.2
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	26	84209	30.9
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	29	89345	32.5
	"Florida"	"12"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	10	80191	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	10	82158	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	18	83443	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	20	82090	24.4
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	26	84782	30.7
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	28	85619	32.7
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	34	86670	39.2
	"Florida"	"12"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	10	77862	Unreliable
	"Florida"	"12"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	12	77441	Unreliable
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	17	80950	Unreliable
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	28	83426	33.6
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	25	80828	30.9
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	24	82429	29.1
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	30	83102	36.1
	"Florida"	"12"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16	81221	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	18	84873	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	15	83217	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	30	84892	35.3
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	24	82098	29.2
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	18	83895	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	14	80119	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	15	91340	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	18	86444	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	24	83966	28.6
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	24	84982	28.2
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	28	82232	34.1
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	10	95284	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	12	85085	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	13	82988	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	24	97032	24.7
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	26	93190	27.9
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	12	87291	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	20	84263	23.7
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	23	85214	27.0
	"Florida"	"12"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	12	97549	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	13	92491	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	27	100945	26.7
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	26	99020	26.3
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	29	94387	30.7
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	18	87979	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	12	85360	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	12	92341	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	20	86388	23.2
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	22	94656	23.2
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	21	102117	20.6
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	23	99024	23.2
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	19	93984	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	32	87462	36.6
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	10	92377	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	10	98865	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	14	92676	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	25	94051	26.6
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	28	96121	29.1
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	19	102639	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	27	99193	27.2
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	23	94448	24.4
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	11	95041	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	10	94384	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	18	94640	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	28	95593	29.3
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	34	95412	35.6
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	26	96518	26.9
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	19	102769	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	24	99269	24.2
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	11	99541	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	10	96428	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	17	94909	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	10	95121	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	13	100465	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	24	101259	23.7
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	31	97602	31.8
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	27	96290	28.0
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	23	97133	23.7
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	19	103739	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	10	108043	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	12	101164	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	14	96934	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	13	95414	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17	95671	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	35	110048	31.8
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	20	102169	19.6
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	26	97279	26.7
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	25	95807	26.1
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	28	96567	29.0
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	13	111091	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	14	109059	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	16	101081	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	13	95229	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	21	111798	18.8
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	27	112122	24.1
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	29	103330	28.1
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	31	98276	31.5
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	32	96775	33.1
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	16	110574	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	20	112425	17.8
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	16	109382	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	18	101385	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	10	20528	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	30	111292	27.0
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	36	112461	32.0
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	30	112090	26.8
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	32	102843	31.1
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	27	97667	27.6
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	15	110867	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16	112266	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	18	113441	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	20	110271	18.1
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	16	102291	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	30	111776	26.8
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	38	112751	33.7
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	33	112798	29.3
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	19	112495	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	25	103315	24.2
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	18	111640	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	22	111141	19.8
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	22	111380	19.8
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	20	112071	17.8
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	15	108882	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	38	110860	34.3
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	25	111545	22.4
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	45	111402	40.4
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	37	110928	33.4
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	23	110426	20.8
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	16	112580	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	19	113187	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	17	111713	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	28	111962	25.0
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	23	112848	20.4
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	39	113149	34.5
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	27	112140	24.1
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	39	112012	34.8
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	34	111783	30.4
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	42	111371	37.7
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	15	108778	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	21	114460	18.3
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	16	114321	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	18	112875	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	19	113378	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	32	108126	29.6
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	34	115080	29.5
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	24	113298	21.2
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	35	113308	30.9
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	39	113214	34.4
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	20	108703	18.4
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	17	110060	Unreliable
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	25	114870	21.8
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	22	114599	19.2
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17	113125	Unreliable
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	33	107068	30.8
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	28	109227	25.6
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	45	115437	39.0
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	34	113264	30.0
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	35	113334	30.9
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	13	108095	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	20	109837	18.2
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	19	110536	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	20	115241	17.4
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	27	114945	23.5
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	29	105198	27.6
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	24	107741	22.3
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	39	109064	35.8
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	34	115004	29.6
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	33	112725	29.3
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	24	104261	23.0
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	30	109522	27.4
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	21	110588	19.0
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	20	110934	18.0
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	24	115692	20.7
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	33	100819	32.7
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	26	106214	24.5
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	34	108112	31.4
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	40	109171	36.6
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	27	115271	23.4
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	12	105608	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	19	104881	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	25	109373	22.9
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	15	110042	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17	110285	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	30	101346	29.6
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	32	100686	31.8
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	25	104774	23.9
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	26	106106	24.5
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	38	107121	35.5
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	15	102524	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	11	107856	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	16	106594	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	11	111178	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	18	112098	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	31	96702	32.1
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	32	102987	31.1
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	21	101626	20.7
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	30	106049	28.3
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	40	107389	37.2
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	13	102823	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	12	107315	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	16	105757	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	18	110145	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	19	94384	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	35	97040	36.1
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	36	102686	35.1
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	30	101075	29.7
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	28	105350	26.6
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	12	101855	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	21	104053	20.2
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	14	108622	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17	107413	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	20	91851	21.8
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	19	95656	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	33	97688	33.8
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	32	103057	31.1
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	23	101632	22.6
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16	99922	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	15	104988	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	16	109639	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	11	90733	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	26	92693	28.0
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	18	95812	Unreliable
