"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	33	100066	33.0
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	39	101447	38.4
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	15	25349	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	54	93029	58.0
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	61	101020	60.4
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	69	100288	68.8
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	88	101691	86.5
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	127	103924	122.2
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	30	91611	32.7
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	21	93146	22.5
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	32	99913	32.0
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	31	99331	31.2
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	58	101598	57.1
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	24373	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	11	25235	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	56	91917	60.9
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	73	95146	76.7
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	69	102872	67.1
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	88	100872	87.2
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	122	103168	118.3
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	19	91720	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	18	93757	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	36	95153	37.8
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	39	100857	38.7
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	39	100751	38.7
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	10	22474	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	15	23301	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	10	24506	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	57	91982	62.0
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	58	94510	61.4
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	63	96907	65.0
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	75	103422	72.5
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	124	102467	121.0
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	14	89593	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	18	94141	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	30	95634	31.4
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	25	96068	26.0
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	41	102112	40.2
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	16	25273	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	45	90643	49.6
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	49	94398	51.9
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	68	96072	70.8
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	74	97398	76.0
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	108	104714	103.1
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	21	92974	22.6
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	25	92140	27.1
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	20	96237	20.8
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	22	96560	22.8
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	47	97317	48.3
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	14	23216	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	47	93905	50.1
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	62	92836	66.8
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	61	96202	63.4
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	69	96630	71.4
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	109	98495	110.7
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	16	92053	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	20	94860	21.1
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	20	94123	21.2
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	30	97139	30.9
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	36	97600	36.9
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	12	22659	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	43	92810	46.3
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	54	96129	56.2
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	52	94194	55.2
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	74	96783	76.5
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	88	98021	89.8
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	20	94920	21.1
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	18	94437	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	24	96458	24.9
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	25	94813	26.4
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	35	98212	35.6
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	19	22289	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	52	95322	54.6
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	51	94010	54.2
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	37	97226	38.1
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	69	94804	72.8
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	84	97877	85.8
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	26	101298	25.7
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	21	97141	21.6
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	95923	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	23	97059	23.7
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	31	96351	32.2
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	13	21633	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	47	101130	46.5
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	56	97562	57.4
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	52	95140	54.7
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	62	98007	63.3
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	79	96057	82.2
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	17	107508	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	19	103271	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	24	98465	24.4
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	20	96476	20.7
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	34	98533	34.5
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	10	21822	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	44	107492	40.9
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	49	102841	47.6
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	46	98431	46.7
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	52	95838	54.3
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	85	99106	85.8
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	29	108300	26.8
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	19	109159	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	28	104640	26.8
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	17	99065	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	23	97596	23.6
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	14	20865	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	38	108798	34.9
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	64	108803	58.8
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	49	103686	47.3
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	52	98834	52.6
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	83	96649	85.9
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	15	103067	Unreliable
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	24	110414	21.7
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	17	110589	Unreliable
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	21	105480	19.9
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	26	100345	25.9
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	35	103282	33.9
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	53	110611	47.9
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	39	110128	35.4
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	62	104303	59.4
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	65	99877	65.1
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	21	101901	20.6
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	19	105030	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	23	111832	20.6
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	23	111623	20.6
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	23	106510	21.6
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	21807	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	15	21825	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	28	101227	27.7
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	51	105222	48.5
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	48	111895	42.9
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	46	110653	41.6
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	59	105513	55.9
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	26	105004	24.8
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	18	103999	Unreliable
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	29	106102	27.3
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	29	112673	25.7
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	29	112958	25.7
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	21624	Unreliable
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	16	21902	Unreliable
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	37	103310	35.8
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	46	103018	44.7
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	52	105749	49.2
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	52	112263	46.3
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	71	111533	63.7
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	17	108264	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	21	106708	19.7
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	20	105113	19.0
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	19	106952	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	32	113836	28.1
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	20536	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	12	21613	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	40	106323	37.6
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	45	104047	43.2
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	40	103483	38.7
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	71	106093	66.9
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	94	112899	83.3
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	16	116569	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	21	110003	19.1
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	21	107563	19.5
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	27	105836	25.5
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	33	108123	30.5
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	20539	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	11	20143	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	42	114488	36.7
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	40	107406	37.2
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	44	104510	42.1
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	54	104061	51.9
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	78	106784	73.0
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	28	120018	23.3
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	29	118104	24.6
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	20	110948	18.0
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	27	108650	24.9
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	32	107134	29.9
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	40	116415	34.4
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	45	115485	39.0
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	48	107869	44.5
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	56	105159	53.3
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	62	104951	59.1
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	22	120193	18.3
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	31	122307	25.3
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	26	119298	21.8
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	22	111832	19.7
	"Florida"	"12"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	36	110126	32.7
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	21002	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	12	20613	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	37	115674	32.0
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	59	117726	50.1
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	48	116178	41.3
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	51	108219	47.1
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	59	105959	55.7
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	26	120324	21.6
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	28	121435	23.1
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	35	123615	28.3
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	33	120693	27.3
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	41	113163	36.2
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	13	20975	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	12	20847	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	23	115770	19.9
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	56	116886	47.9
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	48	118477	40.5
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	41	116270	35.3
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	64	108923	58.8
	"Florida"	"12"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	31	121978	25.4
	"Florida"	"12"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	25	121988	20.5
	"Florida"	"12"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	20	122933	16.3
	"Florida"	"12"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	24	124780	19.2
	"Florida"	"12"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	48	122279	39.3
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	12	20311	Unreliable
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	11	21239	Unreliable
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	42	116021	36.2
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	54	116355	46.4
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	37	117655	31.4
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	57	118826	48.0
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	72	117452	61.3
	"Florida"	"12"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	26	121821	21.3
	"Florida"	"12"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	33	124054	26.6
	"Florida"	"12"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	42	123701	34.0
	"Florida"	"12"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	34	124156	27.4
	"Florida"	"12"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	42	126356	33.2
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	13	20876	Unreliable
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	34	115813	29.4
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	49	117151	41.8
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	47	116865	40.2
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	59	118040	50.0
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	82	120153	68.2
	"Florida"	"12"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	13	119738	Unreliable
	"Florida"	"12"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	31	123992	25.0
