"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	32	123880	25.8
	"Florida"	"12"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	53	116966	45.3
	"Florida"	"12"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	49	116710	42.0
	"Florida"	"12"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	24	124450	19.3
	"Florida"	"12"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	22	125751	17.5
	"Florida"	"12"	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	14	19533	Unreliable
	"Florida"	"12"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	37	116420	31.8
	"Florida"	"12"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	33	117514	28.1
	"Florida"	"12"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	21	121666	17.3
	"Florida"	"12"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	22	125558	17.5
	"Florida"	"12"	"59 years"	"59"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	19056	Unreliable
	"Florida"	"12"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	33	111729	29.5
	"Florida"	"12"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	46	116769	39.4
	"Florida"	"12"	"60 years"	"60"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	19	121744	Unreliable
	"Florida"	"12"	"60 years"	"60"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	27	122932	22.0
	"Florida"	"12"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	38	110124	34.5
	"Florida"	"12"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	35	111862	31.3
	"Florida"	"12"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	21	122233	17.2
	"Florida"	"12"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	16	123122	Unreliable
	"Florida"	"12"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	18075	Unreliable
	"Florida"	"12"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	28	109959	25.5
	"Florida"	"12"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	38	110744	34.3
	"Florida"	"12"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	20	123535	16.2
	"Florida"	"12"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	38	106378	35.7
	"Florida"	"12"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	26	110590	23.5
	"Florida"	"12"	"63 years"	"63"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	120997	Unreliable
	"Florida"	"12"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	24	106081	22.6
	"Florida"	"12"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	107149	20.5
	"Florida"	"12"	"64 years"	"64"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	18	121966	Unreliable
	"Florida"	"12"	"64 years"	"64"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	15	16166	Unreliable
	"Florida"	"12"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	103243	Unreliable
	"Florida"	"12"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	21	106538	19.7
	"Florida"	"12"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	101535	Unreliable
	"Florida"	"12"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	24	103674	23.1
	"Florida"	"12"	"66 years"	"66"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	116162	Unreliable
	"Florida"	"12"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	100597	Unreliable
	"Florida"	"12"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	17	102310	Unreliable
	"Florida"	"12"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	100191	Unreliable
	"Florida"	"12"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	101085	Unreliable
	"Georgia"	"13"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	41442	Unreliable
	"Georgia"	"13"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	42229	Unreliable
	"Georgia"	"13"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	41990	Unreliable
	"Georgia"	"13"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	43052	Unreliable
	"Georgia"	"13"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	42265	Unreliable
	"Georgia"	"13"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	43749	Unreliable
	"Georgia"	"13"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	42973	Unreliable
	"Georgia"	"13"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	44349	Unreliable
	"Georgia"	"13"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	43701	Unreliable
	"Georgia"	"13"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	43865	Unreliable
	"Georgia"	"13"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	44434	Unreliable
	"Georgia"	"13"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	19	42427	Unreliable
	"Georgia"	"13"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	43920	Unreliable
	"Georgia"	"13"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	41391	Unreliable
	"Georgia"	"13"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	42644	Unreliable
	"Georgia"	"13"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	41218	Unreliable
	"Georgia"	"13"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	41620	Unreliable
	"Georgia"	"13"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	41245	Unreliable
	"Georgia"	"13"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	41218	Unreliable
	"Georgia"	"13"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	41871	Unreliable
	"Georgia"	"13"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	41120	Unreliable
	"Georgia"	"13"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	40366	Unreliable
	"Georgia"	"13"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	42012	Unreliable
	"Georgia"	"13"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	40556	Unreliable
	"Georgia"	"13"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	21746	Unreliable
	"Georgia"	"13"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	41229	Unreliable
	"Georgia"	"13"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	40769	Unreliable
	"Georgia"	"13"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	40593	Unreliable
	"Georgia"	"13"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	40954	Unreliable
	"Georgia"	"13"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	41111	Unreliable
	"Georgia"	"13"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	41334	Unreliable
	"Georgia"	"13"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	42472	Unreliable
	"Georgia"	"13"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	41029	Unreliable
	"Georgia"	"13"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	39368	Unreliable
	"Georgia"	"13"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	41333	Unreliable
	"Georgia"	"13"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	40018	Unreliable
	"Georgia"	"13"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	42403	Unreliable
	"Georgia"	"13"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	39491	Unreliable
	"Georgia"	"13"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	17	39744	Unreliable
	"Georgia"	"13"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	38975	Unreliable
	"Georgia"	"13"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	39797	Unreliable
	"Georgia"	"13"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	39325	Unreliable
	"Georgia"	"13"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	38584	Unreliable
	"Georgia"	"13"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	39741	Unreliable
	"Georgia"	"13"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	40051	Unreliable
	"Georgia"	"13"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	38476	Unreliable
	"Georgia"	"13"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	40823	Unreliable
	"Georgia"	"13"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	39615	Unreliable
	"Georgia"	"13"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	40611	Unreliable
	"Georgia"	"13"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	47087	Unreliable
	"Georgia"	"13"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	46255	Unreliable
	"Georgia"	"13"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	43298	Unreliable
	"Georgia"	"13"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	46994	Unreliable
	"Georgia"	"13"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	41600	Unreliable
	"Georgia"	"13"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	43159	Unreliable
	"Georgia"	"13"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	42310	Unreliable
	"Georgia"	"13"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	42348	Unreliable
	"Georgia"	"13"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	42117	Unreliable
	"Georgia"	"13"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	19484	Unreliable
	"Georgia"	"13"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	42036	Unreliable
	"Georgia"	"13"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	44919	Unreliable
	"Georgia"	"13"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	45425	Unreliable
	"Georgia"	"13"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	44619	Unreliable
	"Georgia"	"13"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	44928	Unreliable
	"Georgia"	"13"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	44991	Unreliable
	"Georgia"	"13"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	44843	Unreliable
	"Georgia"	"13"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	44018	Unreliable
	"Georgia"	"13"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	44344	Unreliable
	"Georgia"	"13"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	43359	Unreliable
	"Georgia"	"13"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	42731	Unreliable
	"Georgia"	"13"	"60 years"	"60"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	12	17272	Unreliable
	"Georgia"	"13"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	14862	Unreliable
	"Illinois"	"17"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	60956	Unreliable
	"Illinois"	"17"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	61549	32.5
	"Illinois"	"17"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	61019	Unreliable
	"Illinois"	"17"	"22 years"	"22"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	60181	Unreliable
	"Illinois"	"17"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	62083	37.0
	"Illinois"	"17"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	60861	Unreliable
	"Illinois"	"17"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	63989	40.6
	"Illinois"	"17"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	61907	32.3
	"Illinois"	"17"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	61510	Unreliable
	"Illinois"	"17"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	19	64903	Unreliable
	"Illinois"	"17"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	63623	31.4
	"Illinois"	"17"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	31	65461	47.4
	"Illinois"	"17"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	30	64501	46.5
	"Illinois"	"17"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	17	64550	Unreliable
	"Illinois"	"17"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	35	67564	51.8
	"Illinois"	"17"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	30	65048	46.1
	"Illinois"	"17"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	64651	Unreliable
	"Illinois"	"17"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	38	68155	55.8
	"Illinois"	"17"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	31	66983	46.3
	"Illinois"	"17"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	64767	Unreliable
	"Illinois"	"17"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	64385	Unreliable
	"Illinois"	"17"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	42	68018	61.7
	"Illinois"	"17"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	32	67294	47.6
	"Illinois"	"17"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	62573	Unreliable
	"Illinois"	"17"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	64157	Unreliable
	"Illinois"	"17"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	45	65818	68.4
	"Illinois"	"17"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	40	67307	59.4
	"Illinois"	"17"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	16	63163	Unreliable
	"Illinois"	"17"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	61840	Unreliable
	"Illinois"	"17"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	46	66045	69.6
	"Illinois"	"17"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	37	64889	57.0
	"Illinois"	"17"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	62343	Unreliable
	"Illinois"	"17"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	65709	35.0
	"Illinois"	"17"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	35	65188	53.7
	"Illinois"	"17"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	20	62230	32.1
	"Illinois"	"17"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	31	67253	46.1
	"Illinois"	"17"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	28	64787	43.2
	"Illinois"	"17"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	64857	Unreliable
	"Illinois"	"17"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	37	67996	54.4
	"Illinois"	"17"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	29	66440	43.6
	"Illinois"	"17"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	63320	Unreliable
	"Illinois"	"17"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	64246	Unreliable
	"Illinois"	"17"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	39	65698	59.4
	"Illinois"	"17"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	38	67133	56.6
	"Illinois"	"17"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	16	62438	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	28	66053	42.4
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	36	64860	55.5
	"Illinois"	"17"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	18	64432	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	63663	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	29	66806	43.4
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	39	65192	59.8
	"Illinois"	"17"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	17	63896	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	63517	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	33	66092	49.9
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	42	65781	63.8
	"Illinois"	"17"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	65388	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	63035	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	11986	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	35	67880	51.6
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	32	65226	49.1
	"Illinois"	"17"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	61561	Unreliable
	"Illinois"	"17"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	64657	Unreliable
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	34	63206	53.8
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	38	66994	56.7
	"Illinois"	"17"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	20	60459	33.1
	"Illinois"	"17"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	60790	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	40	62586	63.9
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	31	62334	49.7
	"Illinois"	"17"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	59721	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	30	61785	48.6
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	36	61881	58.2
	"Illinois"	"17"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	57952	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	59113	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	31	59917	51.7
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	38	61104	62.2
	"Illinois"	"17"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	59704	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	57267	Unreliable
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	29	61805	46.9
	"Illinois"	"17"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	36	59246	60.8
	"Illinois"	"17"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	57809	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	59001	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	12	9707	Unreliable
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	30	59050	50.8
	"Illinois"	"17"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	24	61109	39.3
	"Illinois"	"17"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	16	57188	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	14	10069	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	9499	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	19	58937	Unreliable
	"Illinois"	"17"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	24	58199	41.2
	"Illinois"	"17"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	57418	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	19	10838	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	17	10017	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	62189	Unreliable
	"Illinois"	"17"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	58271	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	64753	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	60312	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	16	11255	Unreliable
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	27	10699	252.4
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	31	65873	47.1
	"Illinois"	"17"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	25	61410	40.7
	"Illinois"	"17"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	65646	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	18	63948	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	13	11202	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	19	11110	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	66924	Unreliable
	"Illinois"	"17"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	28	65101	43.0
	"Illinois"	"17"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	19	64824	Unreliable
	"Illinois"	"17"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	17	9972	Unreliable
	"Illinois"	"17"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	27	10984	245.8
	"Illinois"	"17"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	25	63843	39.2
	"Illinois"	"17"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	29	66114	43.9
