"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Connecticut"	"09"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	11	22936	Unreliable
	"Connecticut"	"09"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	16	23464	Unreliable
	"Connecticut"	"09"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	15	23191	Unreliable
	"Connecticut"	"09"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	10	24294	Unreliable
	"Connecticut"	"09"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	11	23290	Unreliable
	"Connecticut"	"09"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	15	24239	Unreliable
	"Connecticut"	"09"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	16	24044	Unreliable
	"Connecticut"	"09"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	18	23859	Unreliable
	"Connecticut"	"09"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	13	21801	Unreliable
	"Connecticut"	"09"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	10	19269	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	13	97106	Unreliable
	"Florida"	"12"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	10	97337	Unreliable
	"Florida"	"12"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	11	93279	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	13	94512	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	10	101062	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	11	93931	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	12	92619	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	28	93235	30.0
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	14	96960	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	10	102648	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	10	100280	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	15	95968	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	23	94831	24.3
	"Florida"	"12"	"23 years"	"23"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	10	94295	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	24	91813	26.1
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	15	96721	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	11	99932	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	13	105208	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	16	103428	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	26	99068	26.2
	"Florida"	"12"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	14	101375	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	17	93375	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	12	94385	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	10	98791	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	10	101896	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	16	107471	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	24	105752	22.7
	"Florida"	"12"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	11	87797	Unreliable
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	23	93478	24.6
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	18	94654	Unreliable
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	10	95936	Unreliable
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	20	100349	19.9
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	23	103144	22.3
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	30	109193	27.5
	"Florida"	"12"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	10	88713	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	11	94742	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	38	90289	42.1
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	17	95001	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	12	95304	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	19	97646	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	17	101454	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	29	104480	27.8
	"Florida"	"12"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	12	87385	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	12	86759	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	10	90499	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	12	92464	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	13	96148	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	32	91513	35.0
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	27	91253	29.6
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	15	96490	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	32	98033	32.6
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	25	102465	24.4
	"Florida"	"12"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	13	86575	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	10	87650	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	11	88196	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	10	91337	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	13	94158	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	32	90332	35.4
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	18	91944	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	21	92569	22.7
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	14	97212	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	18	97397	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	41	99769	41.1
	"Florida"	"12"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	12	85891	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	13	87626	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	11	88927	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	15	92693	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	10	93552	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	29	89040	32.6
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	33	91778	36.0
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	14	92836	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	20	93342	21.4
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	29	97816	29.6
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	43	99025	43.4
	"Florida"	"12"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	14	86638	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	14	86238	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	10	88721	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	13	90566	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	10	94975	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	28	91479	30.6
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	34	89588	38.0
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	21	92766	22.6
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	19	93705	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	28	94552	29.6
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	33	99214	33.3
	"Florida"	"12"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	12	87701	Unreliable
	"Florida"	"12"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	22	92643	23.7
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	34	83855	40.5
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	46	92110	49.9
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	25	90474	27.6
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	30	93133	32.2
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	27	94559	28.6
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	37	96154	38.5
	"Florida"	"12"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	12	82930	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	10	88938	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	15	93779	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	25	85116	29.4
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	39	86451	45.1
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	24	93915	25.6
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	19	91665	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	20	94645	21.1
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	52	96168	54.1
	"Florida"	"12"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	11	84355	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	17	90810	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	18	93896	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	42	83758	50.1
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	29	85501	33.9
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	23	87583	26.3
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	21	94331	22.3
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	30	92724	32.4
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	32	96470	33.2
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	10	84981	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	11	85046	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	14	91687	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	14	92851	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	33	83494	39.5
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	34	85536	39.7
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	15	86582	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	19	88334	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	23	95450	24.1
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	42	94658	44.4
	"Florida"	"12"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	12	84755	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	20	94048	21.3
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	34	87241	39.0
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	28	84037	33.3
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	13	86622	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	19	87372	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	24	89947	26.7
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	53	97354	54.4
	"Florida"	"12"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	11	83626	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	11	83389	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	10	86195	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	17	89163	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	24	84905	28.3
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	22	87872	25.0
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	21	85176	24.7
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	17	87324	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	20	88647	22.6
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	42	91843	45.7
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	14	86682	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	10	84511	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	14	89942	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	22	89749	24.5
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	21	86725	24.2
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	18	88818	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	16	86034	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	23	88681	25.9
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	28	90403	31.0
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	13	87917	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	11	90109	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	37	95904	38.6
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	23	89773	25.6
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	19	87986	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	23	89580	25.7
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	26	87158	29.8
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	30	90243	33.2
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	17	100534	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	15	88967	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	11	86776	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	15	89480	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	13	88178	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	23	102029	22.5
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	14	95615	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	21	90854	23.1
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	22	88337	24.9
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	22	90886	24.2
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	32	88856	36.0
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	10	100976	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	12	100383	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	13	89735	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	10	88816	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	15	91383	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	29	103417	28.0
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	35	101863	34.4
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	21	96443	21.8
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	19	91008	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	20	89825	22.3
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	28	92216	30.4
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	12	94941	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	13	101526	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	15	101287	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	12	96307	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	12	91492	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	26	96952	26.8
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	31	103611	29.9
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	17	102745	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	14	96721	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	22	92385	23.8
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	29	91240	31.8
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	10	95674	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	14	96622	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	11	102594	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	12	102375	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	13	98047	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	11	93366	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	27	97019	27.8
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	30	98847	30.3
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	23	104362	22.0
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	22	103480	21.3
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	19	98093	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	17	93849	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	13	99031	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	18	96362	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	16	97677	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	16	103543	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	13	103993	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	13	99720	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	29	99304	29.2
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	21	97353	21.6
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	23	99286	23.2
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	22	105040	20.9
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	26	104625	24.9
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	33	99532	33.2
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	13	102410	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	16	99272	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	12	97194	Unreliable
